p_id,p_id2,evalues
4lkh,4lkg,9e-152
4lkh,4lcx,9e-152
4lkh,4lkk,2e-148
4lkh,4lkj,2e-148
4lkh,4lki,2e-148
4lkh,4bsi,8e-148
4lkh,4bsh,8e-148
4lkh,4bsg,8e-148
4lkh,1ti8,8e-148
4lkh,4n64,2e-147
4lkh,4n63,2e-147
4lkh,4n62,2e-147
4lkh,4n61,2e-147
4lkh,4n60,2e-147
4lkh,4n5k,2e-147
4lkh,4n5j,2e-147
4lkh,4ln8,2e-147
4lkh,4ln6,2e-147
4lkh,4kon,2e-147
4lkh,4bsf,2e-147
4lkh,4bse,2e-147
4lkh,4bsd,1e-146
4lkh,4bsc,1e-146
4lkh,4bsb,1e-146
4lkh,4bsa,1e-146
4lkh,4dj8,2e-146
4lkh,4dj7,2e-146
4lkh,4dj6,2e-146
4lkh,4fqv,4e-145
4lkh,3m5j,8e-122
4lkh,3m5i,8e-122
4lkh,3m5h,8e-122
4lkh,3m5g,8e-122
4lkh,4cz0,8e-73
4lkh,4cyz,8e-73
4lkh,4cyw,8e-73
4lkh,4cyv,8e-73
4lkh,4qy2,1e-70
4lkh,4qy1,1e-70
4lkh,4qy0,1e-70
4lkh,4d00,1e-70
4lkh,3s11,2e-47
4lkh,4cqy,2e-47
4lkh,4cqx,2e-47
4lkh,4cqw,2e-47
4lkh,4cqv,2e-47
4lkh,4kwm,5e-47
4lkh,4jul,5e-47
4lkh,4mhj,8e-47
4lkh,4mhi,8e-47
4lkh,3s13,2e-46
4lkh,3s12,3e-46
4lkh,4juk,3e-46
4lkh,4jum,6e-46
4lkh,4bh1,7e-46
4lkh,4bh0,7e-46
4lkh,4bgz,7e-46
4lkh,4kw1,1e-45
4lkh,4fqi,2e-45
4lkh,4bgy,2e-45
4lkh,4bgx,2e-45
4lkh,4bgw,2e-45
4lkh,3zp1,2e-45
4lkh,3zp0,2e-45
4lkh,3znm,2e-45
4lkh,3znl,2e-45
4lkh,3znk,2e-45
4lkh,3gbm,2e-45
4lkh,3fku,2e-45
4lkh,2ibx,2e-45
4lkh,2fk0,2e-45
4lkh,4jun,2e-45
4lkh,4k64,2e-45
4lkh,4k63,2e-45
4lkh,4k62,2e-45
4lkh,4cqz,2e-45
4lkh,4kdq,2e-45
4lkh,4cqu,2e-45
4lkh,4cqs,2e-45
4lkh,4uoa,2e-45
4lkh,4uo9,2e-45
4lkh,4uo8,2e-45
4lkh,4uo7,2e-45
4lkh,4uo6,2e-45
4lkh,4uo5,2e-45
4lkh,4uo4,2e-45
4lkh,3zp3,3e-45
4lkh,3zp2,3e-45
4lkh,4kth,5e-45
4lkh,3zpb,6e-45
4lkh,3zp6,6e-45
4lkh,4cqt,6e-45
4lkh,4cqr,6e-45
4lkh,4cqq,6e-45
4lkh,4cqp,6e-45
4lkh,4cr0,8e-45
4lkh,4unz,1e-44
4lkh,4uny,1e-44
4lkh,4unx,1e-44
4lkh,4uo3,2e-44
4lkh,4uo2,2e-44
4lkh,4uo1,2e-44
4lkh,4uo0,2e-44
4lkh,4k67,2e-44
4lkh,4k66,2e-44
4lkh,4k65,2e-44
4lkh,1jso,3e-44
4lkh,1jsn,3e-44
4lkh,1jsm,3e-44
4lkh,3eyk,2e-43
4lkh,3eyj,2e-43
4lkh,1rvt,3e-43
4lkh,2wrh,3e-43
4lkh,4n5z,6e-43
4lkh,4n5y,6e-43
4lkh,4kdo,6e-43
4lkh,4kdn,6e-43
4lkh,4kdm,6e-43
4lkh,4bh4,6e-43
4lkh,4bh3,6e-43
4lkh,4bh2,6e-43
4lkh,4gxx,2e-42
4lkh,1rvz,4e-42
4lkh,1rvx,4e-42
4lkh,1ru7,4e-42
4lkh,4juj,8e-42
4lkh,4juh,8e-42
4lkh,4jug,8e-42
4lkh,4wa2,9e-42
4lkh,4wa1,9e-42
4lkh,4hmg,9e-42
4lkh,3hmg,9e-42
4lkh,1mqn,1e-41
4lkh,1mqm,1e-41
4lkh,1mql,1e-41
4lkh,2hmg,6e-41
4lkh,4py8,6e-41
4lkh,4gxu,6e-41
4lkh,4eef,6e-41
4lkh,3r2x,6e-41
4lkh,3lzf,6e-41
4lkh,3gbn,6e-41
4lkh,2wrg,6e-41
4lkh,1rd8,6e-41
4lkh,5hmg,9e-41
4lkh,3ztj,9e-41
4lkh,3eym,9e-41
4lkh,2ypg,9e-41
4lkh,1qfu,9e-41
4lkh,1ken,9e-41
4lkh,1hgj,9e-41
4lkh,1hgi,9e-41
4lkh,1hgh,9e-41
4lkh,1hgg,9e-41
4lkh,1hgf,9e-41
4lkh,1ha0,9e-41
4lkh,1eo8,9e-41
4lkh,1hge,1e-40
4lkh,1hgd,1e-40
4lkh,4nm8,2e-40
4lkh,4fqy,2e-40
4lkh,4fqr,2e-40
4lkh,4fp8,2e-40
4lkh,4fnk,2e-40
4lkh,3sdy,2e-40
4lkh,3htt,2e-40
4lkh,3htq,2e-40
4lkh,3htp,2e-40
4lkh,3hto,2e-40
4lkh,2viu,2e-40
4lkh,3vun,4e-40
4lkh,4edb,4e-40
4lkh,3sm5,3e-39
4lkh,4o58,5e-39
4lkh,4gms,5e-39
4lkh,3uyx,3e-38
4lkh,2yp5,3e-38
4lkh,2yp4,3e-38
4lkh,2yp3,3e-38
4lkh,2yp2,3e-38
4lkh,4o5n,5e-38
4lkh,4o5i,5e-38
4lkh,3mlh,2e-37
4lkh,4kvn,2e-37
4lkh,2yp9,2e-37
4lkh,2yp8,2e-37
4lkh,2yp7,2e-37
4lkh,4lvh,2e-37
4lkh,4f15,2e-37
4lkh,4eda,2e-37
4lkh,4m4y,2e-37
4lkh,4jtv,2e-37
4lkh,3uyw,2e-37
4lkh,3lzg,2e-37
4lkh,3al4,2e-37
4lkh,4ju0,3e-37
4lkh,4jtx,3e-37
4lkh,3m6s,4e-37
4lkh,4lxv,6e-37
4lkh,4m5z,8e-37
4lkh,4f3z,3e-36
4lkh,3ubq,6e-35
4lkh,3ubn,6e-35
4lkh,3ubj,6e-35
4lkh,3ube,6e-35
4lkh,4hlz,2e-34
4lkh,4hf5,2e-34
4lkh,3qqo,2e-34
4lkh,3qqi,2e-34
4lkh,3qqe,2e-34
4lkh,3qqb,2e-34
4lkh,3ku3,2e-34
4lkh,2wr5,1e-33
4lkh,3ku6,2e-33
4lkh,2wr2,5e-33
4lkh,2wr1,5e-33
4lkh,2wr0,5e-33
4lkh,4hfu,6e-33
4lkh,2wrc,1e-32
4lkh,2wrb,1e-32
4lkh,3ku5,1e-32
4lkh,2wrd,4e-32
4lkh,2wrf,8e-32
4lkh,4hg4,1e-31
4lkh,2wr4,6e-31
4lkh,2wr3,6e-31
4lkh,2wr7,8e-30
4lkh,1jsi,1e-29
4lkh,1jsh,1e-29
4lkh,1jsd,1e-29
4lkh,2wre,2e-29
4lkh,4mc5,4e-29
4lkh,4kps,2e-27
4lkh,4kpq,2e-27
4lkh,4i78,1e-26
4lkh,4h32,1e-26
4lkh,4fiu,7e-23
4lkh,4f23,7e-23
4lkh,3bt6,9e-08
4lkh,2rfu,9e-08
4lkh,2rft,9e-08
4lkh,4fqj,3e-07
4lkh,4m44,7e-06
4lkh,4m40,7e-06
4lkh,4nrl,1e-05
4lkh,4nrk,1e-05
4lkh,4nrj,1e-05
4lkh,4fqm,5e-05
4lkh,4fqk,5e-05
4lki,4lkk,9e-152
4lki,4lkj,9e-152
4lki,4lki,9e-152
4lki,4n64,8e-151
4lki,4n63,8e-151
4lki,4n62,8e-151
4lki,4n61,8e-151
4lki,4n60,8e-151
4lki,4n5k,8e-151
4lki,4n5j,8e-151
4lki,4ln8,8e-151
4lki,4ln6,8e-151
4lki,4kon,8e-151
4lki,4bsf,8e-151
4lki,4bse,8e-151
4lki,4bsd,3e-150
4lki,4bsc,3e-150
4lki,4bsb,3e-150
4lki,4bsa,3e-150
4lki,4ln4,2e-148
4lki,4ln3,2e-148
4lki,4lkh,2e-148
4lki,4lkg,2e-148
4lki,4lcx,2e-148
4lki,4bsi,3e-148
4lki,4bsh,3e-148
4lki,4bsg,3e-148
4lki,1ti8,3e-148
4lki,4dj8,7e-147
4lki,4dj7,7e-147
4lki,4dj6,7e-147
4lki,4fqv,2e-145
4lki,3m5j,2e-122
4lki,3m5i,2e-122
4lki,3m5h,2e-122
4lki,3m5g,2e-122
4lki,4cz0,4e-75
4lki,4cyz,4e-75
4lki,4cyw,4e-75
4lki,4cyv,4e-75
4lki,4d00,7e-73
4lki,4qy2,7e-73
4lki,4qy1,7e-73
4lki,4qy0,7e-73
4lki,3s11,8e-49
4lki,4mhj,4e-48
4lki,4mhi,4e-48
4lki,4uoa,5e-47
4lki,4uo9,5e-47
4lki,4uo8,5e-47
4lki,4uo7,5e-47
4lki,4uo6,5e-47
4lki,4uo5,5e-47
4lki,4uo4,5e-47
4lki,4cqy,5e-47
4lki,4cqx,5e-47
4lki,4cqw,5e-47
4lki,4cqv,5e-47
4lki,4kwm,8e-47
4lki,4jul,8e-47
4lki,4unz,3e-46
4lki,4uny,3e-46
4lki,4unx,3e-46
4lki,3s13,3e-46
4lki,4uo3,4e-46
4lki,4uo2,4e-46
4lki,4uo1,4e-46
4lki,4uo0,4e-46
4lki,3s12,5e-46
4lki,4juk,5e-46
4lki,1jso,1e-45
4lki,1jsn,1e-45
4lki,1jsm,1e-45
4lki,4jum,1e-45
4lki,4bh1,1e-45
4lki,4bh0,1e-45
4lki,4bgz,1e-45
4lki,4cqu,2e-45
4lki,4cqs,2e-45
4lki,4kw1,3e-45
4lki,4fqi,3e-45
4lki,4bgy,3e-45
4lki,4bgx,3e-45
4lki,4bgw,3e-45
4lki,3zp1,3e-45
4lki,3zp0,3e-45
4lki,3znm,3e-45
4lki,3znl,3e-45
4lki,3znk,3e-45
4lki,3gbm,3e-45
4lki,3fku,3e-45
4lki,2ibx,3e-45
4lki,2fk0,3e-45
4lki,4kdq,3e-45
4lki,4jun,3e-45
4lki,4cqz,4e-45
4lki,4k64,4e-45
4lki,4k63,4e-45
4lki,4k62,4e-45
4lki,3eyk,5e-45
4lki,3eyj,5e-45
4lki,2wrh,7e-45
4lki,4kth,8e-45
4lki,4cr0,9e-45
4lki,1rvt,9e-45
4lki,3zpb,1e-44
4lki,3zp6,1e-44
4lki,3zp3,1e-44
4lki,3zp2,1e-44
4lki,4cqt,1e-44
4lki,4cqr,1e-44
4lki,4cqq,1e-44
4lki,4cqp,1e-44
4lki,4gxx,5e-44
4lki,4k67,8e-44
4lki,4k66,8e-44
4lki,4k65,8e-44
4lki,1rvz,1e-43
4lki,1rvx,1e-43
4lki,1ru7,1e-43
4lki,4hmg,1e-43
4lki,3hmg,1e-43
4lki,4juj,2e-43
4lki,4juh,2e-43
4lki,4jug,2e-43
4lki,4wa2,2e-43
4lki,4wa1,2e-43
4lki,1mqn,2e-43
4lki,1mqm,2e-43
4lki,1mql,2e-43
4lki,2hmg,1e-42
4lki,4n5z,1e-42
4lki,4n5y,1e-42
4lki,4kdo,1e-42
4lki,4kdn,1e-42
4lki,4kdm,1e-42
4lki,4bh4,1e-42
4lki,4bh3,1e-42
4lki,4bh2,1e-42
4lki,4py8,1e-42
4lki,4gxu,1e-42
4lki,4eef,1e-42
4lki,3r2x,1e-42
4lki,3lzf,1e-42
4lki,3gbn,1e-42
4lki,2wrg,1e-42
4lki,1rd8,1e-42
4lki,5hmg,2e-42
4lki,3ztj,2e-42
4lki,3eym,2e-42
4lki,2ypg,2e-42
4lki,1qfu,2e-42
4lki,1ken,2e-42
4lki,1hgj,2e-42
4lki,1hgi,2e-42
4lki,1hgh,2e-42
4lki,1hgg,2e-42
4lki,1hgf,2e-42
4lki,1ha0,2e-42
4lki,1eo8,2e-42
4lki,1hge,2e-42
4lki,1hgd,2e-42
4lki,3htt,3e-42
4lki,3htq,3e-42
4lki,3htp,3e-42
4lki,3hto,3e-42
4lki,2viu,3e-42
4lki,4nm8,3e-42
4lki,4fqy,3e-42
4lki,4fqr,3e-42
4lki,4fp8,3e-42
4lki,4fnk,3e-42
4lki,3sdy,3e-42
4lki,3vun,9e-42
4lki,4o58,3e-41
4lki,4gms,3e-41
4lki,4edb,8e-41
4lki,3sm5,6e-40
4lki,3uyx,1e-39
4lki,4lvh,7e-39
4lki,4f15,7e-39
4lki,4eda,7e-39
4lki,3mlh,8e-39
4lki,4m4y,1e-38
4lki,4jtv,1e-38
4lki,3uyw,1e-38
4lki,3lzg,1e-38
4lki,3al4,1e-38
4lki,2yp5,1e-38
4lki,2yp4,1e-38
4lki,2yp3,1e-38
4lki,2yp2,1e-38
4lki,4ju0,1e-38
4lki,4jtx,1e-38
4lki,3m6s,1e-38
4lki,4o5n,2e-38
4lki,4o5i,2e-38
4lki,4lxv,2e-38
4lki,4m5z,3e-38
4lki,2yp9,7e-38
4lki,2yp8,7e-38
4lki,2yp7,7e-38
4lki,4kvn,7e-38
4lki,4f3z,1e-37
4lki,3ubq,3e-36
4lki,3ubn,3e-36
4lki,3ubj,3e-36
4lki,3ube,3e-36
4lki,4hlz,6e-36
4lki,4hf5,6e-36
4lki,3qqo,6e-36
4lki,3qqi,6e-36
4lki,3qqe,6e-36
4lki,3qqb,6e-36
4lki,3ku3,6e-36
4lki,2wr5,3e-35
4lki,2wrd,7e-35
4lki,3ku6,8e-35
4lki,2wr2,2e-34
4lki,2wr1,2e-34
4lki,2wr0,2e-34
4lki,4hfu,2e-34
4lki,2wrc,5e-34
4lki,2wrb,5e-34
4lki,3ku5,5e-34
4lki,4hg4,4e-33
4lki,2wrf,6e-33
4lki,2wr4,2e-32
4lki,2wr3,2e-32
4lki,2wre,3e-32
4lki,2wr7,2e-31
4lki,1jsi,3e-31
4lki,1jsh,3e-31
4lki,1jsd,3e-31
4lki,4kps,4e-30
4lki,4kpq,4e-30
4lki,4mc5,1e-28
4lki,4i78,1e-25
4lki,4h32,1e-25
4lki,4fiu,5e-22
4lki,4f23,5e-22
4lki,3bt6,2e-07
4lki,2rfu,2e-07
4lki,2rft,2e-07
4lki,4fqj,7e-07
4lki,4m44,4e-06
4lki,4m40,4e-06
4lki,4nrl,3e-05
4lki,4nrk,3e-05
4lki,4nrj,3e-05
4lki,4fqm,1e-04
4lki,4fqk,1e-04
4lkj,4lkk,9e-152
4lkj,4lkj,9e-152
4lkj,4lki,9e-152
4lkj,4n64,8e-151
4lkj,4n63,8e-151
4lkj,4n62,8e-151
4lkj,4n61,8e-151
4lkj,4n60,8e-151
4lkj,4n5k,8e-151
4lkj,4n5j,8e-151
4lkj,4ln8,8e-151
4lkj,4ln6,8e-151
4lkj,4kon,8e-151
4lkj,4bsf,8e-151
4lkj,4bse,8e-151
4lkj,4bsd,3e-150
4lkj,4bsc,3e-150
4lkj,4bsb,3e-150
4lkj,4bsa,3e-150
4lkj,4ln4,2e-148
4lkj,4ln3,2e-148
4lkj,4lkh,2e-148
4lkj,4lkg,2e-148
4lkj,4lcx,2e-148
4lkj,4bsi,3e-148
4lkj,4bsh,3e-148
4lkj,4bsg,3e-148
4lkj,1ti8,3e-148
4lkj,4dj8,7e-147
4lkj,4dj7,7e-147
4lkj,4dj6,7e-147
4lkj,4fqv,2e-145
4lkj,3m5j,2e-122
4lkj,3m5i,2e-122
4lkj,3m5h,2e-122
4lkj,3m5g,2e-122
4lkj,4cz0,4e-75
4lkj,4cyz,4e-75
4lkj,4cyw,4e-75
4lkj,4cyv,4e-75
4lkj,4d00,7e-73
4lkj,4qy2,7e-73
4lkj,4qy1,7e-73
4lkj,4qy0,7e-73
4lkj,3s11,8e-49
4lkj,4mhj,4e-48
4lkj,4mhi,4e-48
4lkj,4uoa,5e-47
4lkj,4uo9,5e-47
4lkj,4uo8,5e-47
4lkj,4uo7,5e-47
4lkj,4uo6,5e-47
4lkj,4uo5,5e-47
4lkj,4uo4,5e-47
4lkj,4cqy,5e-47
4lkj,4cqx,5e-47
4lkj,4cqw,5e-47
4lkj,4cqv,5e-47
4lkj,4kwm,8e-47
4lkj,4jul,8e-47
4lkj,4unz,3e-46
4lkj,4uny,3e-46
4lkj,4unx,3e-46
4lkj,3s13,3e-46
4lkj,4uo3,4e-46
4lkj,4uo2,4e-46
4lkj,4uo1,4e-46
4lkj,4uo0,4e-46
4lkj,3s12,5e-46
4lkj,4juk,5e-46
4lkj,1jso,1e-45
4lkj,1jsn,1e-45
4lkj,1jsm,1e-45
4lkj,4jum,1e-45
4lkj,4bh1,1e-45
4lkj,4bh0,1e-45
4lkj,4bgz,1e-45
4lkj,4cqu,2e-45
4lkj,4cqs,2e-45
4lkj,4kw1,3e-45
4lkj,4fqi,3e-45
4lkj,4bgy,3e-45
4lkj,4bgx,3e-45
4lkj,4bgw,3e-45
4lkj,3zp1,3e-45
4lkj,3zp0,3e-45
4lkj,3znm,3e-45
4lkj,3znl,3e-45
4lkj,3znk,3e-45
4lkj,3gbm,3e-45
4lkj,3fku,3e-45
4lkj,2ibx,3e-45
4lkj,2fk0,3e-45
4lkj,4kdq,3e-45
4lkj,4jun,3e-45
4lkj,4cqz,4e-45
4lkj,4k64,4e-45
4lkj,4k63,4e-45
4lkj,4k62,4e-45
4lkj,3eyk,5e-45
4lkj,3eyj,5e-45
4lkj,2wrh,7e-45
4lkj,4kth,8e-45
4lkj,4cr0,9e-45
4lkj,1rvt,9e-45
4lkj,3zpb,1e-44
4lkj,3zp6,1e-44
4lkj,3zp3,1e-44
4lkj,3zp2,1e-44
4lkj,4cqt,1e-44
4lkj,4cqr,1e-44
4lkj,4cqq,1e-44
4lkj,4cqp,1e-44
4lkj,4gxx,5e-44
4lkj,4k67,8e-44
4lkj,4k66,8e-44
4lkj,4k65,8e-44
4lkj,1rvz,1e-43
4lkj,1rvx,1e-43
4lkj,1ru7,1e-43
4lkj,4hmg,1e-43
4lkj,3hmg,1e-43
4lkj,4juj,2e-43
4lkj,4juh,2e-43
4lkj,4jug,2e-43
4lkj,4wa2,2e-43
4lkj,4wa1,2e-43
4lkj,1mqn,2e-43
4lkj,1mqm,2e-43
4lkj,1mql,2e-43
4lkj,2hmg,1e-42
4lkj,4n5z,1e-42
4lkj,4n5y,1e-42
4lkj,4kdo,1e-42
4lkj,4kdn,1e-42
4lkj,4kdm,1e-42
4lkj,4bh4,1e-42
4lkj,4bh3,1e-42
4lkj,4bh2,1e-42
4lkj,4py8,1e-42
4lkj,4gxu,1e-42
4lkj,4eef,1e-42
4lkj,3r2x,1e-42
4lkj,3lzf,1e-42
4lkj,3gbn,1e-42
4lkj,2wrg,1e-42
4lkj,1rd8,1e-42
4lkj,5hmg,2e-42
4lkj,3ztj,2e-42
4lkj,3eym,2e-42
4lkj,2ypg,2e-42
4lkj,1qfu,2e-42
4lkj,1ken,2e-42
4lkj,1hgj,2e-42
4lkj,1hgi,2e-42
4lkj,1hgh,2e-42
4lkj,1hgg,2e-42
4lkj,1hgf,2e-42
4lkj,1ha0,2e-42
4lkj,1eo8,2e-42
4lkj,1hge,2e-42
4lkj,1hgd,2e-42
4lkj,3htt,3e-42
4lkj,3htq,3e-42
4lkj,3htp,3e-42
4lkj,3hto,3e-42
4lkj,2viu,3e-42
4lkj,4nm8,3e-42
4lkj,4fqy,3e-42
4lkj,4fqr,3e-42
4lkj,4fp8,3e-42
4lkj,4fnk,3e-42
4lkj,3sdy,3e-42
4lkj,3vun,9e-42
4lkj,4o58,3e-41
4lkj,4gms,3e-41
4lkj,4edb,8e-41
4lkj,3sm5,6e-40
4lkj,3uyx,1e-39
4lkj,4lvh,7e-39
4lkj,4f15,7e-39
4lkj,4eda,7e-39
4lkj,3mlh,8e-39
4lkj,4m4y,1e-38
4lkj,4jtv,1e-38
4lkj,3uyw,1e-38
4lkj,3lzg,1e-38
4lkj,3al4,1e-38
4lkj,2yp5,1e-38
4lkj,2yp4,1e-38
4lkj,2yp3,1e-38
4lkj,2yp2,1e-38
4lkj,4ju0,1e-38
4lkj,4jtx,1e-38
4lkj,3m6s,1e-38
4lkj,4o5n,2e-38
4lkj,4o5i,2e-38
4lkj,4lxv,2e-38
4lkj,4m5z,3e-38
4lkj,2yp9,7e-38
4lkj,2yp8,7e-38
4lkj,2yp7,7e-38
4lkj,4kvn,7e-38
4lkj,4f3z,1e-37
4lkj,3ubq,3e-36
4lkj,3ubn,3e-36
4lkj,3ubj,3e-36
4lkj,3ube,3e-36
4lkj,4hlz,6e-36
4lkj,4hf5,6e-36
4lkj,3qqo,6e-36
4lkj,3qqi,6e-36
4lkj,3qqe,6e-36
4lkj,3qqb,6e-36
4lkj,3ku3,6e-36
4lkj,2wr5,3e-35
4lkj,2wrd,7e-35
4lkj,3ku6,8e-35
4lkj,2wr2,2e-34
4lkj,2wr1,2e-34
4lkj,2wr0,2e-34
4lkj,4hfu,2e-34
4lkj,2wrc,5e-34
4lkj,2wrb,5e-34
4lkj,3ku5,5e-34
4lkj,4hg4,4e-33
4lkj,2wrf,6e-33
4lkj,2wr4,2e-32
4lkj,2wr3,2e-32
4lkj,2wre,3e-32
4lkj,2wr7,2e-31
4lkj,1jsi,3e-31
4lkj,1jsh,3e-31
4lkj,1jsd,3e-31
4lkj,4kps,4e-30
4lkj,4kpq,4e-30
4lkj,4mc5,1e-28
4lkj,4i78,1e-25
4lkj,4h32,1e-25
4lkj,4fiu,5e-22
4lkj,4f23,5e-22
4lkj,3bt6,2e-07
4lkj,2rfu,2e-07
4lkj,2rft,2e-07
4lkj,4fqj,7e-07
4lkj,4m44,4e-06
4lkj,4m40,4e-06
4lkj,4nrl,3e-05
4lkj,4nrk,3e-05
4lkj,4nrj,3e-05
4lkj,4fqm,1e-04
4lkj,4fqk,1e-04
4lkk,4lkk,9e-152
4lkk,4lkj,9e-152
4lkk,4lki,9e-152
4lkk,4n64,8e-151
4lkk,4n63,8e-151
4lkk,4n62,8e-151
4lkk,4n61,8e-151
4lkk,4n60,8e-151
4lkk,4n5k,8e-151
4lkk,4n5j,8e-151
4lkk,4ln8,8e-151
4lkk,4ln6,8e-151
4lkk,4kon,8e-151
4lkk,4bsf,8e-151
4lkk,4bse,8e-151
4lkk,4bsd,3e-150
4lkk,4bsc,3e-150
4lkk,4bsb,3e-150
4lkk,4bsa,3e-150
4lkk,4ln4,2e-148
4lkk,4ln3,2e-148
4lkk,4lkh,2e-148
4lkk,4lkg,2e-148
4lkk,4lcx,2e-148
4lkk,4bsi,3e-148
4lkk,4bsh,3e-148
4lkk,4bsg,3e-148
4lkk,1ti8,3e-148
4lkk,4dj8,7e-147
4lkk,4dj7,7e-147
4lkk,4dj6,7e-147
4lkk,4fqv,2e-145
4lkk,3m5j,2e-122
4lkk,3m5i,2e-122
4lkk,3m5h,2e-122
4lkk,3m5g,2e-122
4lkk,4cz0,4e-75
4lkk,4cyz,4e-75
4lkk,4cyw,4e-75
4lkk,4cyv,4e-75
4lkk,4d00,7e-73
4lkk,4qy2,7e-73
4lkk,4qy1,7e-73
4lkk,4qy0,7e-73
4lkk,3s11,8e-49
4lkk,4mhj,4e-48
4lkk,4mhi,4e-48
4lkk,4uoa,5e-47
4lkk,4uo9,5e-47
4lkk,4uo8,5e-47
4lkk,4uo7,5e-47
4lkk,4uo6,5e-47
4lkk,4uo5,5e-47
4lkk,4uo4,5e-47
4lkk,4cqy,5e-47
4lkk,4cqx,5e-47
4lkk,4cqw,5e-47
4lkk,4cqv,5e-47
4lkk,4kwm,8e-47
4lkk,4jul,8e-47
4lkk,4unz,3e-46
4lkk,4uny,3e-46
4lkk,4unx,3e-46
4lkk,3s13,3e-46
4lkk,4uo3,4e-46
4lkk,4uo2,4e-46
4lkk,4uo1,4e-46
4lkk,4uo0,4e-46
4lkk,3s12,5e-46
4lkk,4juk,5e-46
4lkk,1jso,1e-45
4lkk,1jsn,1e-45
4lkk,1jsm,1e-45
4lkk,4jum,1e-45
4lkk,4bh1,1e-45
4lkk,4bh0,1e-45
4lkk,4bgz,1e-45
4lkk,4cqu,2e-45
4lkk,4cqs,2e-45
4lkk,4kw1,3e-45
4lkk,4fqi,3e-45
4lkk,4bgy,3e-45
4lkk,4bgx,3e-45
4lkk,4bgw,3e-45
4lkk,3zp1,3e-45
4lkk,3zp0,3e-45
4lkk,3znm,3e-45
4lkk,3znl,3e-45
4lkk,3znk,3e-45
4lkk,3gbm,3e-45
4lkk,3fku,3e-45
4lkk,2ibx,3e-45
4lkk,2fk0,3e-45
4lkk,4kdq,3e-45
4lkk,4jun,3e-45
4lkk,4cqz,4e-45
4lkk,4k64,4e-45
4lkk,4k63,4e-45
4lkk,4k62,4e-45
4lkk,3eyk,5e-45
4lkk,3eyj,5e-45
4lkk,2wrh,7e-45
4lkk,4kth,8e-45
4lkk,4cr0,9e-45
4lkk,1rvt,9e-45
4lkk,3zpb,1e-44
4lkk,3zp6,1e-44
4lkk,3zp3,1e-44
4lkk,3zp2,1e-44
4lkk,4cqt,1e-44
4lkk,4cqr,1e-44
4lkk,4cqq,1e-44
4lkk,4cqp,1e-44
4lkk,4gxx,5e-44
4lkk,4k67,8e-44
4lkk,4k66,8e-44
4lkk,4k65,8e-44
4lkk,1rvz,1e-43
4lkk,1rvx,1e-43
4lkk,1ru7,1e-43
4lkk,4hmg,1e-43
4lkk,3hmg,1e-43
4lkk,4juj,2e-43
4lkk,4juh,2e-43
4lkk,4jug,2e-43
4lkk,4wa2,2e-43
4lkk,4wa1,2e-43
4lkk,1mqn,2e-43
4lkk,1mqm,2e-43
4lkk,1mql,2e-43
4lkk,2hmg,1e-42
4lkk,4n5z,1e-42
4lkk,4n5y,1e-42
4lkk,4kdo,1e-42
4lkk,4kdn,1e-42
4lkk,4kdm,1e-42
4lkk,4bh4,1e-42
4lkk,4bh3,1e-42
4lkk,4bh2,1e-42
4lkk,4py8,1e-42
4lkk,4gxu,1e-42
4lkk,4eef,1e-42
4lkk,3r2x,1e-42
4lkk,3lzf,1e-42
4lkk,3gbn,1e-42
4lkk,2wrg,1e-42
4lkk,1rd8,1e-42
4lkk,5hmg,2e-42
4lkk,3ztj,2e-42
4lkk,3eym,2e-42
4lkk,2ypg,2e-42
4lkk,1qfu,2e-42
4lkk,1ken,2e-42
4lkk,1hgj,2e-42
4lkk,1hgi,2e-42
4lkk,1hgh,2e-42
4lkk,1hgg,2e-42
4lkk,1hgf,2e-42
4lkk,1ha0,2e-42
4lkk,1eo8,2e-42
4lkk,1hge,2e-42
4lkk,1hgd,2e-42
4lkk,3htt,3e-42
4lkk,3htq,3e-42
4lkk,3htp,3e-42
4lkk,3hto,3e-42
4lkk,2viu,3e-42
4lkk,4nm8,3e-42
4lkk,4fqy,3e-42
4lkk,4fqr,3e-42
4lkk,4fp8,3e-42
4lkk,4fnk,3e-42
4lkk,3sdy,3e-42
4lkk,3vun,9e-42
4lkk,4o58,3e-41
4lkk,4gms,3e-41
4lkk,4edb,8e-41
4lkk,3sm5,6e-40
4lkk,3uyx,1e-39
4lkk,4lvh,7e-39
4lkk,4f15,7e-39
4lkk,4eda,7e-39
4lkk,3mlh,8e-39
4lkk,4m4y,1e-38
4lkk,4jtv,1e-38
4lkk,3uyw,1e-38
4lkk,3lzg,1e-38
4lkk,3al4,1e-38
4lkk,2yp5,1e-38
4lkk,2yp4,1e-38
4lkk,2yp3,1e-38
4lkk,2yp2,1e-38
4lkk,4ju0,1e-38
4lkk,4jtx,1e-38
4lkk,3m6s,1e-38
4lkk,4o5n,2e-38
4lkk,4o5i,2e-38
4lkk,4lxv,2e-38
4lkk,4m5z,3e-38
4lkk,2yp9,7e-38
4lkk,2yp8,7e-38
4lkk,2yp7,7e-38
4lkk,4kvn,7e-38
4lkk,4f3z,1e-37
4lkk,3ubq,3e-36
4lkk,3ubn,3e-36
4lkk,3ubj,3e-36
4lkk,3ube,3e-36
4lkk,4hlz,6e-36
4lkk,4hf5,6e-36
4lkk,3qqo,6e-36
4lkk,3qqi,6e-36
